id	GDM	ec	abundance	jitter_group	jitter_position
SL_7_22	Control	4.2.1.59	0.00117384	3	-0.19
SL_7_23	Control	4.2.1.59	0.00118957	3	-0.19
SL_7_25	Control	4.2.1.59	0.00110077	3	-0.19
SL_7_26	Control	4.2.1.59	0.00132598	3	-0.19
SL_7_27	Control	4.2.1.59	0.00119057	3	-0.19
SL_7_28	Control	4.2.1.59	0.00138766	3	-0.19
SL_7_29	Control	4.2.1.59	0.00117322	3	-0.19
SL_7_30	Control	4.2.1.59	0.00161211	3	-0.19
SL_7_31	Control	4.2.1.59	0.00137204	3	-0.19
SL_7_32	Control	4.2.1.59	0.000855188	3	-0.19
SL_7_33	Control	4.2.1.59	0.00112108	3	-0.19
SL_7_34	Control	4.2.1.59	0.00146795	3	-0.19
SL_7_35	Control	4.2.1.59	0.00101171	3	-0.19
SL_7_36	Control	4.2.1.59	0.00133705	3	-0.19
SL_7_37	Control	4.2.1.59	0.00141473	3	-0.19
SL_7_38	Control	4.2.1.59	0.000716051	3	-0.19
SL_7_39	Control	4.2.1.59	0.00141627	3	-0.19
SL_7_40	Control	4.2.1.59	0.00132365	3	-0.19
SL_7_41	Control	4.2.1.59	0.0010524	3	-0.19
SL_7_42	Control	4.2.1.59	0.000707371	3	-0.19
SL_7_43	Control	4.2.1.59	0.00125195	3	-0.19
SL_7_44	Control	4.2.1.59	0.0016076	3	-0.19
SL_7_45	Control	4.2.1.59	0.00140755	3	-0.19
SL_7_46	Control	4.2.1.59	0.00104297	3	-0.19
SL_7_47	Control	4.2.1.59	0.000963939	3	-0.19
SL_7_54	Control	4.2.1.59	0.000830951	3	-0.19
SL_7_55	Control	4.2.1.59	0.0010795	3	-0.19
SL_7_56	Control	4.2.1.59	0.00148414	3	-0.19
SL_7_57	Control	4.2.1.59	0.00124337	3	-0.19
SL_7_58	Control	4.2.1.59	0.00114227	3	-0.19
SL_7_59	Control	4.2.1.59	0.0011884	3	-0.19
SL_7_60	Control	4.2.1.59	0.000830968	3	-0.19
SL_7_61	Control	4.2.1.59	0.00110095	3	-0.19
SL_7_62	Control	4.2.1.59	0.00135443	3	-0.19
SL_7_63	Control	4.2.1.59	0.000745701	3	-0.19
SL_7_64	Control	4.2.1.59	0.00126619	3	-0.19
SL_7_65	Control	4.2.1.59	0.00131414	3	-0.19
SL_7_66	Control	4.2.1.59	0.00101852	3	-0.19
SL_7_67	Control	4.2.1.59	0.00144964	3	-0.19
SL_7_68	Control	4.2.1.59	0.00129275	3	-0.19
SL_7_69	GDM	4.2.1.59	0.00113963	3	0.19
SL_7_70	Control	4.2.1.59	0.00120742	3	-0.19
SL_7_71	Control	4.2.1.59	0.00118824	3	-0.19
SL_7_72	Control	4.2.1.59	0.000962544	3	-0.19
SL_7_73	Control	4.2.1.59	0.000907293	3	-0.19
SL_7_74	Control	4.2.1.59	0.000906896	3	-0.19
SL_7_75	Control	4.2.1.59	0.0010677	3	-0.19
SL_7_76	Control	4.2.1.59	0.00109061	3	-0.19
SL_7_77	Control	4.2.1.59	0.00110311	3	-0.19
SL_7_78	Control	4.2.1.59	0.00116234	3	-0.19
SL_7_79	Control	4.2.1.59	0.0012142	3	-0.19
SL_7_80	Control	4.2.1.59	0.00148409	3	-0.19
SL_7_81	Control	4.2.1.59	0.00153571	3	-0.19
SL_7_82	Control	4.2.1.59	0.0013156	3	-0.19
SL_7_83	Control	4.2.1.59	0.000676179	3	-0.19
SL_7_84	GDM	4.2.1.59	0.00146598	3	0.19
SL_7_85	GDM	4.2.1.59	0.00134277	3	0.19
SL_7_86	Control	4.2.1.59	0.00133262	3	-0.19
SL_7_87	Control	4.2.1.59	0.0013472	3	-0.19
SL_7_88	Control	4.2.1.59	0.00148248	3	-0.19
SL_7_89	Control	4.2.1.59	0.00140799	3	-0.19
